Supplier_ID,URL,SKU,Title,Price,Original Price,Savings,Manufacturer_EAN,Products_Model,Manufacturer_name,Manufacturer_Series,Shipping_Time
1,https://www.megabad.com/hersteller-hansgrohe-focus-wanne-einhebel-wannenmischer-a-91077.htm,91077,hansgrohe Focus Einhebel-Wannenmischer Unterputz-Fertigset,"82.40
                                                         €",157.79,"75.39
                                                 €",NA,31945000,hansgrohe,Focus,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-focus-wanne-einhebel-wannenmischer-a-91078.htm,91078,hansgrohe Focus Einhebel-Wannenmischer UP-Fertigset mit integrierter Sicherungskombination,"128.75
                                                         €",226.81,"98.06
                                                 €",NA,31946000,hansgrohe,Focus,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-focus-dusche-einhebel-brausenmischer-a-91081.htm,91081,hansgrohe Focus Einhebel-Brausenmischer UP-Fertigset,"82.77
                                                         €",146.85,"64.08
                                                 €",NA,31965000,hansgrohe,Focus,Auf Lager
1,https://www.megabad.com/hansgrohe-axor-pharo-brausenprogramm-brausensets-croma-a-90256.htm,90256,hansgrohe Croma 100 Vario EcoSmart Unica C Set 90 cm,"71.16
                                                         €",113.65,"42.49
                                                 €",NA,27653000,hansgrohe,Croma 100,Auf Lager
1,https://www.megabad.com/hansgrohe-axor-pharo-brausenprogramm-kopf-seiten-a-90248.htm,90248,hansgrohe Croma 100 Vario EcoSmart Kopfbrause DN 15,"42.88
                                                         €",65.93,"23.05
                                                 €",NA,28462000,hansgrohe,Croma 100,Ca. 9-17 Werktage
1,https://www.megabad.com/hansgrohe-axor-pharo-serie-starck-dusche-a-90327.htm,90327,AXOR Starck Handbrausenmodul Fertigset,"489.98
                                                         €",803.25,"313.27
                                                 €",NA,10651000,AXOR,Starck ShowerCollection,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-axor-grundkoerper-starck-grundset-brausenmodul-a-90310.htm,90310,AXOR Starck Grundset für Brausenmodul DN 20,"84.67
                                                         €",143.51,"58.84
                                                 €",NA,28486180,AXOR,NA,Ca. 9-17 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-axor-starck-dusche-thermostatmodul-a-90314.htm,90314,AXOR Starck Thermostatmodul Fertigset DN 20,"666.08
                                                         €",1128.95,"462.87
                                                 €",NA,10751000,AXOR,Starck ShowerCollection,Ca. 17-25 Werktage
1,https://www.megabad.com/hersteller-axor-grundkoerper-starck-grundset-thermostatmodul-a-90313.htm,90313,AXOR Starck Grundset für Thermostatmodul DN 20,"562.10
                                                         €",969.14,"407.04
                                                 €",NA,10750180,AXOR,NA,Ca. 17-25 Werktage
1,https://www.megabad.com/hersteller-axor-grundkoerper-starck-grundset-ablage-a-90352.htm,90352,AXOR Starck Grundset für Ablage lang,"144.32
                                                         €",248.83,"104.51
                                                 €",NA,40878180,AXOR,für Ablage lang,Ca. 4-9 Werktage
1,https://www.megabad.com/hersteller-villeroy-boch-architectura-wcs-sitze-a-181173.htm,181173,Villeroy & Boch Architectura WC-Sitz Compact mit Quick Release und Softclose,"118.34
                                                         €",166.60,"48.26
                                                 €",NA,9M66S201,Villeroy & Boch,Architectura,Auf Lager
1,https://www.megabad.com/hersteller-hansgrohe-axor-urquiola-waschtisch-einhebelmischer-a-94666.htm,94666,AXOR Urquiola Einhebel-Waschtischmischer ohne Ablaufgarnitur,"390.39
                                                         €",639.98,"249.59
                                                 €",NA,11021000,AXOR,Urquiola,Ca. 4-9 Werktage
1,https://www.megabad.com/hersteller-hansgrohe-axor-urquiola-waschtisch-einhebelmischer-a-94670.htm,94670,AXOR Urquiola Einhebel-Waschtischmischer für Handwaschbecken,"390.39
                                                         €",639.98,"249.59
                                                 €",NA,11025000,AXOR,Urquiola,Ca. 9-17 Werktage
1,https://www.megabad.com/hansgrohe-axor-pharo-serie-urquiola-waschtisch-a-104439.htm,104439,AXOR Urquiola Einhebel-Waschtischmischer Unterputz,"470.75
                                                         €",771.72,"300.97
                                                 €",NA,11026000,AXOR,Urquiola,Ca. 17-25 Werktage
1,https://www.megabad.com/hansgrohe-axor-pharo-serie-urquiola-waschtisch-a-95020.htm,95020,AXOR Urquiola 3-Loch Waschtischarmatur mit Rosetten,"470.75
                                                         €",771.72,"300.97
                                                 €",NA,11041000,AXOR,Urquiola,Ca. 4-9 Werktage
1,https://www.megabad.com/hansgrohe-axor-pharo-serie-urquiola-waschtisch-a-95022.htm,95022,AXOR Urquiola 3-Loch Waschtischarmatur Unterputz mit kurzem Auslauf,"482.14
                                                         €",790.40,"308.26
                                                 €",NA,11042000,AXOR,Urquiola,Ca. 4-9 Werktage
